student_id,id,title,level,date,module,genre family,discipline,disciplinary group,grade,words,s-units,p-units,tables,figures,block quotes,formulae,lists,listlikes,abstract,w/s,s/p,macrotype,gender,year of birth,L1,education (UKA: all secondary education in UK; Ukn: n years of secondary education in UK; OSA: all secondary education overseas),course,number_of_texts,complex
6066,6066h,Do a close reading of either the opening or closing sequence of any of the films we have studied...,1.0,3/1/05,Greece and Rome on Film,essay,Classics,AH,D,2570.0,60.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.8,4.3,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6067,6067a,What is the effect of the social variables of class and gender on the way we speak? Is there a link between them?,1.0,4/1/05,language in the individual and in society,essay,Linguistics,AH,D,1813.0,64.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.3,7.1,simple assignment,f,1984,English,UKa,speech and language therapy,1.0,0
6067,6067f,The study of linguistics is essential to speech and language pathology. Discuss this statement with reference to two communicative disorders.,1.0,4/1/05,Introduction to clinical studies,essay,Linguistics,AH,D,2113.0,89.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,6.8,simple assignment,f,1984,English,UKa,speech and language therapy,1.0,0
6073,6073a,"How did the Greeks construct Greek and non-Greek identity? In your essay you may like to consider any relevant historical events, texts or visual images",1.0,12/1/03,The Civilization of Fifth-Century Athens,essay,Classics,AH,M,1910.0,77.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,15.4,simple assignment,m,1985,English,UKa,BA Ancient History and History,1.0,0
6073,6073b,What factors caused a gladiator to be viewed as a hero in ancient Rome?,1.0,3/1/04,Augustan Rome,essay,Classics,AH,M,1706.0,73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,12.2,simple assignment,m,1985,English,UKa,BA Ancient History and History,1.0,0
6073,6073d,"What effect, if any, did the Peloponnesian War have on either Athenian or Spartan Society?",2.0,12/1/04,Greek History: Archaic Age to Alexander,essay,Classics,AH,M,2008.0,79.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.4,11.3,simple assignment,m,1985,English,UKa,BA Ancient History and History,1.0,0
6073,6073e,How far did Carthage's aim in the First and Second Punic Wars differ?,2.0,3/1/05,Roman Republic,essay,Classics,AH,M,1985.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,20.0,simple assignment,m,1985,English,UKa,BA Ancient History and History,1.0,0
6073,6073f,Was the Roman emperor perceived as human or divine?,3.0,12/1/05,Roman Religions,essay,Classics,AH,D,2161.0,79.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,15.8,simple assignment,m,1985,English,UKa,BA Ancient History and History,1.0,0
6073,6073g,Discuss the topics of slavery and race in Spartacus and Gladiator,3.0,12/1/05,Rome on Film,essay,Classics,AH,D,2672.0,120.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,20.0,simple assignment,m,1985,English,UKa,BA Ancient History and History,1.0,0
6076,6076a,What does the role of the gods contribute to the Iliad and the Odyssey?,2.0,12/1/04,Ancient Epic,essay,Classics,AH,D,2888.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.4,simple assignment,f,1982,Japanese,UK1,BA Classical Studies,1.0,0
6076,6076b,Discuss the imagaery of the Aeschylian trilogy 'Oresteia'.,2.0,3/1/05,Greek Drama,essay,Classics,AH,D,3268.0,87.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,4.0,simple assignment,f,1982,Japanese,UK1,BA Classical Studies,1.0,0
6076,6076c,Discuss the part played by marriage and 'friendship' in Catullan love-poetry,2.0,3/1/05,Love Poetry,essay,Classics,AH,D,3514.0,82.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.9,3.7,simple assignment,f,1982,Japanese,UK1,BA Classical Studies,1.0,0
6076,6076d,To what extent are the surviving sources on Agesilaos objective?,3.0,12/1/05,Ancient Biography,essay,Classics,AH,D,2462.0,57.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,4.1,simple assignment,f,1982,Japanese,UK1,BA Classical Studies,1.0,0
6076,6076e,Was the Roman imperial cult mainly a political or religious phenomenon?,3.0,12/1/05,Roman Religions,essay,Classics,AH,D,2925.0,73.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.1,4.3,simple assignment,f,1982,Japanese,UK1,BA Classical Studies,1.0,0
6076,6076f,"Which do you consider to have had the grater influence on Hercules(1997), previous Disney productions or films set in the ancient world, and why?",1.0,4/1/03,Greece and Rome on Film,essay,Classics,AH,D,2159.0,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,5.4,simple assignment,f,1982,Japanese,UK1,BA Classical Studies,1.0,0
6076,6076h,Is Medea just a figure of male's nightmare?,1.0,12/1/03,The civilization of Fifth century Athens,essay,Classics,AH,M,1752.0,53.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,7.6,simple assignment,f,1982,Japanese,UK1,BA Classical Studies,1.0,0
6118,6118a,Discuss the contribution of 2 of the following to the Roman economy: samian ware; amphorae; coinage; shipwreks,1.0,2/1/06,Introduction to historic archaeology,essay,Archaeology,AH,M,1860.0,93.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.6,simple assignment,f,1987,English,UKa,Ancient History,1.0,0
6118,6118d,Describe the different models of 'birth' presented in Greek myth. Why were there so many alternatives?,1.0,3/1/06,Greek myths,essay,Classics,AH,M,1415.0,82.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.7,simple assignment,f,1987,English,UKa,Ancient History,1.0,0
6118,6118e,Why was virginity such an important theme in ancient myth?,1.0,3/1/06,Greek myths,essay,Classics,AH,D,1643.0,84.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,12.0,simple assignment,f,1987,English,UKa,Ancient History,1.0,0
6120,6120e,Discuss the differences between males and females way of talking. How has this been investigated and what explanations have been suggested for the differences found?,2.0,1/1/06,Sociolinguistics,essay,Linguistics,AH,M,3044.0,106.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,5.6,simple assignment,f,1986,English,UKa,Applied English Language Studies,1.0,0
6143,6143a,What were the main characteristics of Neolithic societies?,1.0,11/1/06,Primates to Pyramids: an intro to prehistoric archaeology,essay,Archaeology,AH,M,2065.0,66.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,8.3,simple assignment,m,1987,English,UKa,Archaeology &amp; Ancient History,1.0,0
6143,6143c,Did the Athenian Empire benefit anyone other than the Athenian citizens themselves?,1.0,12/1/06,5th century Athens,essay,Classics,AH,D,2067.0,83.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,9.2,simple assignment,m,1987,English,UKa,Archaeology &amp; Ancient History,1.0,0
6148,6148a,Is it accurate to discuss the citizen women of Athens in terms of 'seclusion'?,1.0,12/1/05,5th century Athens,essay,Classics,AH,D,2038.0,86.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,10.8,simple assignment,f,1986,English,UKa,Classical studies,1.0,0
6148,6148b,Why was virginity such an important theme in Ancient Myth?,1.0,3/1/06,Greek Myth,essay,Classics,AH,M,1726.0,77.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,9.6,simple assignment,f,1986,English,UKa,Classical studies,1.0,0
6148,6148d,"What roles were played by half-human, half-animal creatures in ancient myth?",1.0,3/1/06,Greek Myth,essay,Classics,AH,M,1400.0,65.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,8.1,simple assignment,f,1986,English,UKa,Classical studies,1.0,0
6151,6151a,Discuss the significances attached to the notion of change within the Metamorphoses,2.0,12/1/06,Roman Epic,essay,Classics,AH,M,2155.0,117.0,37.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.4,3.2,simple assignment,f,1986,English,UKa,Classics,1.0,0
6151,6151b,The goddess Isis has been worshipped in Egypt since the 3rd millennium BC but it is only in the Hellenistic period her cult starts to spread into the broader Mediterranean world. How do we account for the change?,2.0,12/1/06,Greece and Egypt,essay,Classics,AH,D,2328.0,112.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.8,3.5,simple assignment,f,1986,English,UKa,Classics,1.0,0
6171,6171a,Artificial cranial modification or congenital abnormality: differential diagnosis,4.0,4/1/06,Palaeopathology,essay,Archaeology,AH,M,5351.0,142.0,41.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,37.7,3.5,simple assignment,f,1971,English,UKa,MA archaeology,1.0,1
6171,6171b,How has the understanding of the Avebury Complex changed since the publication of Windmill Hill and Avebury by Isobel Smith?,4.0,1/1/06,Britain in the Age of Stonehenge,essay,Archaeology,AH,D,5569.0,179.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,31.1,4.5,simple assignment,f,1971,English,UKa,MA archaeology,1.0,1
6171,6171c,How has our conception of the early Neolithic pattern of settlement changed in recent years?,3.0,11/1/03,British Society in the Age of Stonehenge,essay,Archaeology,AH,D,3507.0,118.0,37.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.7,3.2,simple assignment,f,1971,English,UKa,MA archaeology,1.0,1
6171,6171d,Discuss and evaluate the evidence used to reconstruct subsistence in prehistoric hunter-gatherers,2.0,12/1/01,Early prehistory,essay,Archaeology,AH,M,3074.0,133.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,4.9,simple assignment,f,1971,English,UKa,MA archaeology,1.0,1
6171,6171e,Living in cold climates. What picture do we have of this period and Neanderthal adaptation to it?,3.0,11/1/02,The Neanderthals,essay,Archaeology,AH,D,3182.0,109.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.2,4.4,simple assignment,f,1971,English,UKa,MA archaeology,1.0,1
6171,6171f,What approaches have been adopted for the study of megalithic monuments in Europe? What are their strengths and weaknesses?,2.0,2/1/02,Later prehistory,essay,Archaeology,AH,M,3141.0,122.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,4.2,simple assignment,f,1971,English,UKa,MA archaeology,1.0,1
6171,6171h,Discuss and evaluate the evidence for Neanderthal speech,3.0,2/1/03,The Neanderthals,essay,Archaeology,AH,D,2830.0,87.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32.5,4.1,simple assignment,f,1971,English,UKa,MA archaeology,1.0,1
6171,6171j,What is a ritual landscape? Is the term useful anymore?,3.0,6/1/04,British Society in the Age of Stonehenge,essay,Archaeology,AH,M,3502.0,104.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.7,5.2,simple assignment,f,1971,English,UKa,MA archaeology,1.0,1
6173,6173d,Cohesion and coherence in the fairy tale 'The White Snake': micro- and macro-structural patterns,3.0,4/1/07,Approaches to written discourse,essay,Linguistics,AH,D,2376.0,72.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.8,simple assignment,m,1981,Italian,OSa,Exchange student (Erasmus),1.0,1
6174,6174a,What is the effect of the social variables of class and gender on the way we speak? Is there a link between them?',1.0,3/1/05,Language in the Individual &amp; in Society,essay,Linguistics,AH,M,1777.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,15.5,simple assignment,f,1986,English,UKa,Part 3,1.0,0
6174,6174c,"Produce a portfolio of media texts around a given topic, theme or genre. Write a semiotic commentary which analyses and critically compares your portfolio of texts.",3.0,4/1/07,Semiotics &amp; Stylistics,essay,Linguistics,AH,M,2850.0,130.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.9,10.8,simple assignment,f,1986,English,UKa,Part 3,1.0,0
6174,6174d,In what ways can aphasia inform our knowledge about the localisation of functions in the human brain?',3.0,12/1/06,Language Pathology,essay,Linguistics,AH,M,2681.0,114.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,8.8,simple assignment,f,1986,English,UKa,Part 3,1.0,1
6174,6174e,To what extent do readers rely upon information from decoding the written text and to what extent do they bring in information from external sources?,3.0,4/1/07,Psycholinguistics,essay,Linguistics,AH,D,2070.0,106.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.5,4.2,simple assignment,f,1986,English,UKa,Part 3,1.0,1
6179,6179a,Discuss the figure of the virgin in ancient Greek myth,1.0,3/1/07,Greek Myths,essay,Classics,AH,D,1421.0,46.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.9,4.6,simple assignment,m,1988,English,UKa,Ancient History,1.0,0
6179,6179b,What roles were played by hybrid creatures in ancient myth?,1.0,3/1/07,Greek Myths,essay,Classics,AH,M,1749.0,59.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,6.6,simple assignment,m,1988,English,UKa,Ancient History,1.0,0
6180,6180b,How far has diplomacy changed since the end of the Cold war?,3.0,11/1/06,Foreign Policy Analysis,essay,Politics,SS,M,2475.0,108.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,4.3,simple assignment,m,1985,Slovak,OSa,BA Philosophy and International Relations,1.0,1
6180,6180d,Why has there been a rise in regionalism in the international economy?,3.0,12/1/06,Politics of the International Economy,essay,Politics,SS,M,2485.0,104.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,4.7,simple assignment,m,1985,Slovak,OSa,BA Philosophy and International Relations,1.0,1
6180,6180e,"Is it possible to be a naturalist moral realist without denying that there is a connection between moral judgements and motivation? If so, how? If not, why not?",2.0,12/1/05,Moral Philosophy,essay,Philosophy,AH,D,2823.0,121.0,27.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,23.3,4.5,simple assignment,m,1985,Slovak,OSa,BA Philosophy and International Relations,1.0,1
6180,6180f,Why does Jonathan Dancy think that particularism is more plausible than Ross' Deontology? Is he right about this?,2.0,11/1/05,Moral Philosophy,essay,Philosophy,AH,M,2836.0,125.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.7,4.0,simple assignment,m,1985,Slovak,OSa,BA Philosophy and International Relations,1.0,1
6180,6180g,Is there a defensible way to understand the claim that the meaning of an expression is an idea in the mind?,3.0,11/1/06,Philosophy of Language,essay,Philosophy,AH,M,1721.0,80.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,5.0,simple assignment,m,1985,Slovak,OSa,BA Philosophy and International Relations,1.0,1
6180,6180h,"If meaning is a matter of evidence or truth conditions, how is that questions and commands have meaning?",3.0,12/1/06,Philosophy of Language,essay,Philosophy,AH,M,1866.0,84.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,3.5,simple assignment,m,1985,Slovak,OSa,BA Philosophy and International Relations,1.0,1
6180,6180k,"Examine diplomatic methods used by Russian Fed in the conduct of its FP. In what ways, if at all, does it reflect dom interests?",3.0,3/1/07,Foreign Policy Analysis,essay,Politics,SS,M,3631.0,133.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,4.3,simple assignment,m,1985,Slovak,OSa,BA Philosophy and International Relations,1.0,1
6180,6180m,Is there a defensible form of epistemological relativism?,2.0,2/1/06,Theory of Knowledge,essay,Philosophy,AH,M,2521.0,101.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,5.0,simple assignment,m,1985,Slovak,OSa,BA Philosophy and International Relations,1.0,1
6182,6182a,"Euripides, Suppliants, 'What beneficial aspects of democracy does Theseus chose to mention in his speech?'",1.0,11/1/06,The Civilization of Fifth-Century Athens,essay,Classics,AH,D,1212.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,4.5,complex but non-compound assignment (see notesStmt for details),f,1988,English,UKa,Archaeology/ancient history,1.0,1
6182,6182b,"Virgil, Aeneid, 'How is love presented in the extracts?'",1.0,2/1/07,Rome in the Augustan Age,essay,Classics,AH,D,1046.0,47.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,3.4,simple assignment,f,1988,English,UKa,Archaeology/ancient history,1.0,0
6182,6182c,What is characteristically Roman about Aeneas' heroism?,1.0,3/1/07,Rome in the Augustan Age,essay,Classics,AH,D,1777.0,61.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,5.5,simple assignment,f,1988,English,UKa,Archaeology/ancient history,1.0,0
6182,6182d,How might we explain the ongoing fascination with the figure of Helen of Troy? Discuss in relation to one or two post-classical re-workings.,1.0,3/1/07,Greek Myths,essay,Classics,AH,M,1748.0,65.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,3.6,compound assignment consisting of 2 parts (see notesStmt for details),f,1988,English,UKa,Archaeology/ancient history,2.0,0
6182,6182e,Why did the Greeks perform sacrifice?,1.0,12/1/06,The Civilization of Fifth-Century Athens,essay,Classics,AH,M,2440.0,98.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.9,4.5,simple assignment,f,1988,English,UKa,Archaeology/ancient history,1.0,0
6182,6182f,What can we infer from the burial rites of the 5th to 8th centuries AD in Europe?,1.0,3/1/07,From Rome to the Reformation: an introduction to historic archaeology,essay,Archaeology,AH,D,1998.0,61.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,3.8,simple assignment,f,1988,English,UKa,Archaeology/ancient history,1.0,0
6182,6182g,What are main kinds of inferences made by archaeologists from the material remains of the disposal of the dead? Illustrate your answer with a case study.,1.0,3/1/07,"Bones, Bodies and Burials: the archaeology of death",essay,Archaeology,AH,D,2116.0,74.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,3.5,simple assignment,f,1988,English,UKa,Archaeology/ancient history,1.0,0
6187,6187b,What are the main kinds of inferences made by archaeologists from the material remains of the disposal of the dead? Illustrate with a case study.,1.0,11/1/06,"Bones, Bodies and Burials: The Archaeology of Death",essay,Archaeology,AH,M,2066.0,65.0,31.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,31.8,2.1,simple assignment,f,1988,French,UKa,Archaeology and Classical Studies,1.0,0
6191,6191a,What can we infer from burial rites of the 5th to 8th centuries AD in Europe?,1.0,3/1/07,From Rome to the Reformation: an introduction to historic archaeology,essay,Archaeology,AH,M,2027.0,124.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,10.3,simple assignment,f,1986,English,UKa,Archaeology,1.0,0
6191,6191b,How might archaeologists demonstrate the presence of deliberate Neanderthal burials?,1.0,3/1/07,"Bones, Bodies and Burials: the archaeology of death",essay,Archaeology,AH,M,1940.0,86.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,9.6,simple assignment,f,1986,English,UKa,Archaeology,1.0,0
6192,6192a,Does Women of Trachis seem to you to represent women in the ways fifth century Athens would expect?,1.0,12/1/06,The Civilization of Fifth-Century Athens,essay,Classics,AH,M,1960.0,64.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,6.4,simple assignment,f,1987,English,UKa,Classical Studies,1.0,0
6192,6192b,What is Characteristically Roman about Aeneas' heroism?,1.0,3/1/07,Rome in the Augustan Age,essay,Classics,AH,M,2207.0,66.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,33.4,4.7,simple assignment,f,1987,English,UKa,Classical Studies,1.0,0
6192,6192c,Do ancient Greek myths of rape teach about hierarchies of power or about other social concerns?,1.0,3/1/07,Greek Myth,essay,Classics,AH,M,1425.0,42.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,33.9,4.2,simple assignment,f,1987,English,UKa,Classical Studies,1.0,0
6192,6192d,What Roles Were Played By Hybrid or Monstrous Creatures in Greek Myth?,1.0,3/1/07,Greek Myth,essay,Classics,AH,M,1733.0,59.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.4,4.9,simple assignment,f,1987,English,UKa,Classical Studies,1.0,0
6195,6195a,Source Criticism - The Lyon Tablet and the Claudius Speech on the Gallic senators Annals 11.23-5,2.0,3/1/07,Roman Empire,essay,Classics,AH,M,1093.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,7.3,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6195,6195b,What made some Romans ready to lose their lives opposing emperors such as Nero and the Flavians,2.0,3/1/07,Roman Empire,essay,Classics,AH,M,1832.0,57.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,8.1,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6195,6195c,A hero will rise Discuss popular cinema's refiguring of the gladiator as a hero. Refer to at least two films.,2.0,3/1/07,The Uses and Abuses of Classics,essay,Classics,AH,M,2421.0,102.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,10.2,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6197,6197a,Are equal political rights an adequate response to Moller Okin's analysis of gender structures in society?,2.0,3/1/06,Contemporary Political Philosophy,essay,Philosophy,AH,M,1593.0,61.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.1,4.4,simple assignment,m,1984,English,UKa,Philosophy,1.0,0
